	Molecular_weight	LogP	Number_of_HBA_1	Number_of_HBA_2	Number_of_HBD_1	Number_of_HBD_2	Number_of_acidic_groups	Number_of_aliphatic_OH_groups	Number_of_basic_groups	Fraction_of_rotatable_bonds	Number_of_heavy_bonds	Number_of_heterocycles	Number_of_hydrophobic_groups	MolarRefractivity	Number_of_atoms	Number_of_halogen_atoms	Number_of_B_atoms	Number_of_Br_atoms	Number_of_Cl_atoms	Number_of_I_atoms	Number_of_F_atoms	Number_of_N_atoms	Number_of_O_atoms	Number_of_P_atoms	Number_of_S_atoms	Number_of_bonds	Number_of_NO2_groups	Number_of_SO_groups	Number_of_OSO_groups	Number_of_SO2_groups	PolarSurfaceArea	Geometrical_diameter	Geometrical_radius	Geometrical_shape_coefficient	Kier_shape_1	Kier_shape_2	Zagreb_group_index_1	Zagreb_group_index_2
K2F	0.383960066673839	1.64220712784757	1.05585652212819	0.594758017028892	-0.708281017799528	-1.02076058186118	-2.09176957162461	-0.533081582022561	-0.159649052433652	1.25674461850818	0.339362334708309	0.66548456483047	NaN	0.639695684487527	0.499512002765332	-0.308713004111094	NaN	-0.151720421094133	-0.100504738062547	-0.112510221438409	-0.222356728907596	0.698695279038761	-0.461039441617115	-0.148708132936351	1.88550920134254	0.49898934275685	-0.0500626174321759	NaN	NaN	-0.0708883442592492	0.155673744513626	-0.499485124437547	0.350914719241026	-0.556373086094748	0.283459625200184	0.540701591633304	0.47576910371799	0.26764531270758
K39	0.57170511973402	1.25572782967213	1.05585652212819	0.594758017028892	0.0945716131720962	-0.22683568485804	-2.09176957162461	-0.533081582022561	-0.159649052433652	1.09312032023713	0.492536058179593	0.66548456483047	NaN	0.752713418681689	0.604079310794381	-0.308713004111094	NaN	-0.151720421094133	-0.100504738062547	-0.112510221438409	-0.222356728907596	0.698695279038761	-0.0199009830913866	-0.148708132936351	1.88550920134254	0.596777529279435	-0.0500626174321759	NaN	NaN	-0.0708883442592492	0.563819820869734	-0.162156469561128	0.222928878984388	-0.204062382134626	0.492306007373224	0.641187908792018	0.589885047441151	0.418054439144656
CX2	-0.261876348255047	1.09416629690114	0.545205913244376	-0.137675466904836	0.0945716131720962	-0.22683568485804	-0.968463973941946	-0.533081582022561	-0.159649052433652	1.53797388116155	-0.426506282648112	-0.762087162951023	NaN	0.131173808719487	-0.0233245373799134	-0.308713004111094	NaN	-0.151720421094133	-0.100504738062547	-0.112510221438409	-0.222356728907596	0.0873369098798451	-0.902177900142844	-0.148708132936351	1.88550920134254	-0.0877397763786606	-0.0500626174321759	NaN	NaN	-0.0708883442592492	-0.0812022206825344	0.494000499216558	0.0286648916529581	0.477058382318454	-0.224377218493447	0.158971513916341	-0.113829938851674	-0.217006316923
08Q	-0.0857252803500791	0.843253010872045	0.545205913244376	-0.503892208871701	0.0945716131720962	0.567089212145101	-0.968463973941946	-0.533081582022561	-0.159649052433652	1.33037555273015	-0.273332559176828	-0.762087162951023	NaN	0.318968451911118	0.185810078678185	-0.308713004111094	NaN	-0.151720421094133	-0.100504738062547	-0.112510221438409	-0.222356728907596	-0.524021459279071	-0.461039441617115	-0.148708132936351	1.88550920134254	0.10783659666651	-0.0500626174321759	NaN	NaN	-0.0708883442592492	-0.204851883274145	-0.683059921437984	-0.0890486796032099	-0.663329549528865	-0.0134053376518072	0.250653971278759	0.133421272548508	-0.0164608150068979
TX2	-0.0857252803500791	0.843253010872045	0.545205913244376	-0.503892208871701	0.0945716131720962	0.567089212145101	-0.968463973941946	-0.533081582022561	-0.159649052433652	1.33037555273015	-0.273332559176828	-0.762087162951023	NaN	0.318968451911118	0.185810078678185	-0.308713004111094	NaN	-0.151720421094133	-0.100504738062547	-0.112510221438409	-0.222356728907596	-0.524021459279071	-0.461039441617115	-0.148708132936351	1.88550920134254	0.10783659666651	-0.0500626174321759	NaN	NaN	-0.0708883442592492	-0.204851883274145	-1.0814581381741	0.178113631020495	-1.09868252923698	-0.0134053376518072	0.250653971278759	0.133421272548508	-0.0164608150068979
B9H	-0.0860186738399956	1.97010231794866	1.05585652212819	-0.503892208871701	-0.708281017799528	-1.02076058186118	0.154841623740718	-0.533081582022561	-0.159649052433652	1.13874632648579	-0.120158835705544	-0.762087162951023	NaN	0.206211394192546	0.708646618823431	-0.308713004111094	NaN	-0.151720421094133	-0.100504738062547	-0.112510221438409	-0.222356728907596	-0.524021459279071	-0.0199009830913866	-0.148708132936351	-0.429315941228763	0.596777529279435	-0.0500626174321759	NaN	NaN	-0.0708883442592492	-0.600939562782476	-0.979069056929612	0.287953974426343	-1.01537150606828	0.197772562609974	0.345115700337528	0.627923695348871	0.367918063665631
C31	-0.0980820449334848	1.02088906847372	0.545205913244376	-0.137675466904836	0.0945716131720962	-1.02076058186118	0.154841623740718	-0.533081582022561	-0.159649052433652	1.82313642021566	-0.120158835705544	-0.762087162951023	NaN	0.226668290943513	0.394944694736283	-0.308713004111094	NaN	-0.151720421094133	-0.100504738062547	-0.112510221438409	-0.222356728907596	0.0873369098798451	-0.0199009830913866	-0.148708132936351	-0.429315941228763	0.30341296971168	-0.0500626174321759	NaN	NaN	-0.0708883442592492	0.162622651171667	-0.150402987810757	-0.428298458996473	-0.0753296329122894	0.197772562609974	0.569544784574023	0.266556540225529	0.117236186270503
C43	-0.0865350067654824	0.794527107479007	0.545205913244376	0.228541275062028	-0.708281017799528	-1.02076058186118	0.154841623740718	-0.533081582022561	-0.159649052433652	1.82313642021566	-0.120158835705544	-0.762087162951023	NaN	0.0715657879681841	0.290377386707234	-0.308713004111094	NaN	-0.151720421094133	-0.100504738062547	-0.112510221438409	-0.222356728907596	-0.524021459279071	0.421237475434342	-0.148708132936351	-0.429315941228763	0.205624783189095	-0.0500626174321759	NaN	NaN	-0.0708883442592492	-0.21364020640049	-0.232367727926323	-0.529106596823697	-0.138757566409377	0.197772562609974	0.569544784574023	0.171459920456228	-0.0833093156455986
C2L	0.0780690229714832	1.22445785558742	0.885639652500254	0.228541275062028	-0.708281017799528	-1.02076058186118	0.154841623740718	-0.533081582022561	-0.159649052433652	1.62035417022162	0.0330148877657405	-0.762087162951023	NaN	0.364516493867966	0.604079310794381	-0.308713004111094	NaN	-0.151720421094133	-0.100504738062547	-0.112510221438409	-0.222356728907596	-0.524021459279071	0.421237475434342	-0.148708132936351	-0.429315941228763	0.49898934275685	-0.0500626174321759	NaN	NaN	-0.0708883442592492	-0.213640206400489	-0.352954965345687	-0.103683138060777	-0.334503581217528	0.409134042242219	0.65971783110853	0.47576910371799	0.117236186270503
C5L	0.0780690229714832	1.22445785558742	0.885639652500254	0.228541275062028	-0.708281017799528	-1.02076058186118	0.154841623740718	-0.533081582022561	-0.159649052433652	1.62035417022162	0.0330148877657405	-0.762087162951023	NaN	0.364516493867965	0.604079310794381	-0.308713004111094	NaN	-0.151720421094133	-0.100504738062547	-0.112510221438409	-0.222356728907596	-0.524021459279071	0.421237475434342	-0.148708132936351	-0.429315941228763	0.49898934275685	-0.0500626174321759	NaN	NaN	-0.0708883442592492	-0.21364020640049	-0.600029924513685	-0.0445218538069805	-0.58876688731251	0.409134042242219	0.65971783110853	0.47576910371799	0.117236186270503
2AT	-0.121786348169397	0.202658079923892	0.0345553043605593	-0.503892208871701	-0.708281017799528	-0.22683568485804	0.154841623740718	-0.533081582022561	-0.159649052433652	1.13874632648579	-0.120158835705544	-0.762087162951023	NaN	0.107381908169717	0.185810078678185	-0.308713004111094	NaN	-0.151720421094133	-0.100504738062547	-0.112510221438409	-0.222356728907596	-1.13537982843799	0.421237475434342	-0.148708132936351	-0.429315941228763	0.10783659666651	-0.0500626174321759	NaN	NaN	-0.0708883442592492	-0.525932246797151	0.0748614092904156	-0.672737955790253	0.19563036332501	0.197772562609974	0.345115700337528	0.0763633006869273	-0.0665971904859234
U36	-0.0749879685974799	0.113683073341503	0.204772173988498	-0.137675466904836	-0.708281017799528	-0.22683568485804	0.154841623740718	-0.533081582022561	-0.159649052433652	1.82313642021566	-0.120158835705544	-0.762087162951023	NaN	-0.0335902747399659	0.185810078678185	-0.308713004111094	NaN	-0.151720421094133	-0.100504738062547	-0.112510221438409	-0.222356728907596	-1.13537982843799	0.862375933960071	-0.148708132936351	-0.429315941228763	0.10783659666651	-0.0500626174321759	NaN	NaN	-0.0708883442592492	-0.337289868992101	-0.367684388905625	-0.1120908012068	-0.347599052663174	0.197772562609974	0.569544784574023	0.114401948594648	-0.0833093156455986
47C	-0.297937416074365	0.3390403765343	0.0345553043605593	-0.137675466904836	-0.708281017799528	-0.22683568485804	0.154841623740718	-0.533081582022561	-0.159649052433652	2.04214125020922	-0.273332559176828	-0.762087162951023	NaN	-0.0726089916415885	-0.0233245373799134	-0.308713004111094	NaN	-0.151720421094133	-0.100504738062547	-0.112510221438409	-0.222356728907596	-0.524021459279071	-0.0199009830913866	-0.148708132936351	-0.429315941228763	-0.0877397763786606	-0.0500626174321759	NaN	NaN	-0.0708883442592492	-0.688209655223166	-0.163476802815013	0.0673473888378567	-0.177753524211196	-0.0134053376518072	0.482613414560013	-0.170887910713254	-0.300566942721376
U31	-0.0865350067654824	0.340045034336218	0.204772173988498	-0.503892208871701	0.0945716131720962	-0.22683568485804	0.154841623740718	-0.533081582022561	-0.159649052433652	1.82313642021566	-0.120158835705544	-0.762087162951023	NaN	0.121512228235363	0.290377386707234	-0.308713004111094	NaN	-0.151720421094133	-0.100504738062547	-0.112510221438409	-0.222356728907596	-0.524021459279071	0.421237475434342	-0.148708132936351	-0.429315941228763	0.205624783189095	-0.0500626174321759	NaN	NaN	-0.0708883442592492	0.0389729885800566	-0.276535741038955	-0.359653684633289	-0.21338645762482	0.197772562609974	0.569544784574023	0.209498568363948	0.117236186270503
ZDU	-0.274280059825663	0.369117319479229	0.0345553043605593	-0.870108950838565	0.0945716131720962	-0.22683568485804	0.154841623740718	-0.533081582022561	-0.159649052433652	1.33037555273015	-0.273332559176828	-0.762087162951023	NaN	0.0831969240456473	0.185810078678185	-0.308713004111094	NaN	-0.151720421094133	-0.100504738062547	-0.112510221438409	-0.222356728907596	-0.524021459279071	-0.0199009830913866	-0.148708132936351	-0.429315941228763	0.10783659666651	-0.0500626174321759	NaN	NaN	-0.0708883442592492	-0.149669389224996	-0.338784220552172	0.00309892486072677	-0.3391601668284	-0.0134053376518072	0.250653971278759	0.133421272548508	0.0503876856318027
127	0.101210046294698	0.283219077415215	0.545205913244376	0.228541275062028	0.0945716131720962	-0.22683568485804	0.154841623740718	-0.533081582022561	-0.159649052433652	1.62035417022162	0.0330148877657405	-0.762087162951023	NaN	0.120945360344003	0.394944694736283	-0.308713004111094	NaN	-0.151720421094133	-0.100504738062547	-0.112510221438409	-0.222356728907596	-0.524021459279071	0.862375933960071	-0.148708132936351	-0.429315941228763	0.30341296971168	-0.0500626174321759	NaN	NaN	-0.0708883442592492	0.194505869955619	-0.670930956874484	0.711291168343963	-0.782290049404491	0.409134042242219	0.65971783110853	0.285575864179389	0.083811935951153
2BT	0.0664750378162704	1.03037052647933	0.715422782872315	-0.503892208871701	-0.708281017799528	-0.22683568485804	0.154841623740718	-0.533081582022561	-0.159649052433652	1.62035417022162	0.0330148877657405	-0.762087162951023	NaN	0.500837877435396	0.708646618823431	-0.308713004111094	NaN	-0.151720421094133	-0.100504738062547	-0.112510221438409	-0.222356728907596	-1.13537982843799	0.421237475434342	-0.148708132936351	-0.429315941228763	0.596777529279435	-0.0500626174321759	NaN	NaN	-0.0708883442592492	-0.525932246797151	-0.277648896574487	0.0936061681626693	-0.294756294898592	0.409134042242219	0.65971783110853	0.646943019302731	0.384630188825306
U2L	0.0896160611394857	0.543613821449913	0.545205913244376	-0.137675466904836	-0.708281017799528	-0.22683568485804	0.154841623740718	-0.533081582022561	-0.159649052433652	1.62035417022162	0.0330148877657405	-0.762087162951023	NaN	0.259360431159815	0.499512002765332	-0.308713004111094	NaN	-0.151720421094133	-0.100504738062547	-0.112510221438409	-0.222356728907596	-1.13537982843799	0.862375933960071	-0.148708132936351	-0.429315941228763	0.401201156234265	-0.0500626174321759	NaN	NaN	-0.0708883442592492	-0.3372898689921	-0.17506538253602	0.0920513406970023	-0.193552847755056	0.409134042242219	0.65971783110853	0.41871113185641	0.117236186270503
P2T	-0.0981289919206952	0.586562942481921	0.374989043616437	-0.503892208871701	-0.708281017799528	-0.22683568485804	0.154841623740718	-0.533081582022561	-0.159649052433652	1.13874632648579	-0.120158835705544	-0.762087162951023	NaN	0.214466149252857	0.394944694736283	-0.308713004111094	NaN	-0.151720421094133	-0.100504738062547	-0.112510221438409	-0.222356728907596	-1.13537982843799	0.421237475434342	-0.148708132936351	-0.429315941228763	0.30341296971168	-0.0500626174321759	NaN	NaN	-0.0708883442592492	-0.525932246797151	-0.926566043077151	-0.254709805277174	-0.877295254439196	0.197772562609974	0.345115700337528	0.342633836040969	0.117236186270503
T38	0.0896160611394857	0.543613821449914	0.545205913244376	-0.137675466904836	-0.708281017799528	-0.22683568485804	0.154841623740718	-0.533081582022561	-0.159649052433652	1.62035417022162	0.0330148877657405	-0.762087162951023	NaN	0.259360431159815	0.499512002765332	-0.308713004111094	NaN	-0.151720421094133	-0.100504738062547	-0.112510221438409	-0.222356728907596	-1.13537982843799	0.862375933960071	-0.148708132936351	-0.429315941228763	0.401201156234265	-0.0500626174321759	NaN	NaN	-0.0708883442592492	-0.3372898689921	-1.15687825597958	-0.0919603528994924	-1.1311878889127	0.409134042242219	0.65971783110853	0.41871113185641	0.117236186270503
T39	0.0896160611394857	0.543613821449913	0.545205913244376	-0.137675466904836	-0.708281017799528	-0.22683568485804	0.154841623740718	-0.533081582022561	-0.159649052433652	1.62035417022162	0.0330148877657405	-0.762087162951023	NaN	0.259360431159815	0.499512002765332	-0.308713004111094	NaN	-0.151720421094133	-0.100504738062547	-0.112510221438409	-0.222356728907596	-1.13537982843799	0.862375933960071	-0.148708132936351	-0.429315941228763	0.401201156234265	-0.0500626174321759	NaN	NaN	-0.0708883442592492	-0.337289868992101	-1.1534329617951	-0.229344422062436	-1.10642211202228	0.409134042242219	0.65971783110853	0.41871113185641	0.117236186270503
18Q	0.688947489986371	0.346889265611787	0.0345553043605593	0.228541275062028	0.0945716131720962	0.567089212145101	0.154841623740718	-0.533081582022561	-0.159649052433652	0.940052428306149	0.645709781650877	0.66548456483047	NaN	0.695389420383163	0.499512002765332	-0.308713004111094	NaN	-0.151720421094133	-0.100504738062547	-0.112510221438409	-0.222356728907596	-0.524021459279071	0.421237475434342	-0.148708132936351	1.88550920134254	0.49898934275685	-0.0500626174321759	NaN	NaN	-0.0708883442592492	0.457338045315637	-1.01868846631706	-0.0193312824772135	-1.00607036661501	0.701456642374472	0.945121242781262	0.47576910371799	0.518327190102707
S2M	0.27817084061507	1.40341252655412	0.545205913244376	-0.137675466904836	-0.708281017799528	-0.22683568485804	0.154841623740718	-0.533081582022561	-0.159649052433652	1.62035417022162	0.0330148877657405	-0.762087162951023	NaN	0.448206055697469	0.499512002765332	-0.308713004111094	NaN	-0.151720421094133	-0.100504738062547	-0.112510221438409	-0.222356728907596	-1.13537982843799	0.421237475434342	-0.148708132936351	1.88550920134254	0.401201156234265	-0.0500626174321759	NaN	NaN	-0.0708883442592492	-0.0303116983927634	-0.281902982128342	-2.2093296729848	0.128631152460656	0.409134042242219	0.65971783110853	0.41871113185641	0.117236186270503
SMT	0.27817084061507	0.99357493448407	0.545205913244376	-0.137675466904836	-0.708281017799528	-0.22683568485804	0.154841623740718	-0.533081582022561	-0.159649052433652	1.62035417022162	0.0330148877657405	-0.762087162951023	NaN	0.528560613728173	0.499512002765332	-0.308713004111094	NaN	-0.151720421094133	-0.100504738062547	-0.112510221438409	-0.222356728907596	-1.13537982843799	0.421237475434342	-0.148708132936351	1.88550920134254	0.401201156234265	-0.0500626174321759	NaN	NaN	-0.0708883442592492	-0.00885183959587208	0.368481015148735	0.104721200252121	0.33881974670577	0.409134042242219	0.65971783110853	0.41871113185641	0.117236186270503
UPE	0.782802390412801	0.906546452392899	0.715422782872315	-0.137675466904836	0.0945716131720962	0.567089212145101	0.154841623740718	-0.533081582022561	-0.159649052433652	1.20096360773396	0.952057228593446	-0.762087162951023	NaN	1.15707642270375	1.12691585093963	-0.308713004111094	NaN	-0.151720421094133	-0.100504738062547	-0.112510221438409	-0.222356728907596	-0.524021459279071	0.421237475434342	-0.148708132936351	-0.429315941228763	1.08571846189236	-0.0500626174321759	NaN	NaN	-0.0708883442592492	-0.119829966516938	1.54373913577824	0.187651615465446	1.47659217669881	1.12056317679577	1.57014795079991	1.04634882233379	1.03640307005264
BOE	0.982610814566471	1.74323802805298	1.22607339175613	-0.137675466904836	-0.708281017799528	-0.22683568485804	0.154841623740718	-0.533081582022561	-0.159649052433652	1.58158697536982	1.10523095206473	-0.762087162951023	NaN	1.44750725600617	1.54518508305582	-0.308713004111094	NaN	-0.151720421094133	-0.100504738062547	-0.112510221438409	-0.222356728907596	-1.13537982843799	0.862375933960071	-0.148708132936351	-0.429315941228763	1.4768712079827	-0.0500626174321759	NaN	NaN	-0.0708883442592492	-0.3372898689921	0.308902155200498	0.489923697006937	0.207956175249946	1.33047300882927	1.89066995517699	1.44575462536486	1.22023644680906
2JU	1.20564241087759	1.34131211617304	0.715422782872315	-0.137675466904836	0.0945716131720962	0.567089212145101	0.154841623740718	-0.533081582022561	-0.159649052433652	0.195397818912185	1.56475212247858	-0.762087162951023	NaN	1.68252571849772	1.44061777502677	-0.308713004111094	NaN	-0.151720421094133	-0.100504738062547	-0.112510221438409	-0.222356728907596	-0.524021459279071	0.421237475434342	-0.148708132936351	-0.429315941228763	1.4768712079827	-0.0500626174321759	NaN	NaN	-0.0708883442592492	-0.119829966516938	0.0695345161940424	0.272509917637706	0.0141185131942143	1.4253457879815	1.6479676025426	1.426735301411	1.52105469968322
85Y	1.20564241087759	1.34131211617304	0.715422782872315	-0.137675466904836	0.0945716131720962	0.567089212145101	0.154841623740718	-0.533081582022561	-0.159649052433652	0.195397818912185	1.56475212247858	-0.762087162951023	NaN	1.68252571849772	1.44061777502677	-0.308713004111094	NaN	-0.151720421094133	-0.100504738062547	-0.112510221438409	-0.222356728907596	-0.524021459279071	0.421237475434342	-0.148708132936351	-0.429315941228763	1.4768712079827	-0.0500626174321759	NaN	NaN	-0.0708883442592492	-0.119829966516937	-0.164877386368617	0.58795272959645	-0.270648399495973	1.4253457879815	1.6479676025426	1.426735301411	1.52105469968322
